,ANO,DISTRITO,CONCELHO,NCCO
1868,2018.0,Viseu,Lamego,50
1869,2018.0,Viseu,Mangualde,28
1870,2018.0,Viseu,Moimenta da Beira,37
1871,2018.0,Viseu,Mortágua,15
1872,2018.0,Viseu,Nelas,27
1873,2018.0,Viseu,Oliveira de Frades,12
1874,2018.0,Viseu,Penalva do Castelo,17
1875,2018.0,Viseu,Penedono,46
1876,2018.0,Viseu,Resende,41
1877,2018.0,Viseu,Santa Comba Dão,5
1878,2018.0,Viseu,Sernancelhe,84
1879,2018.0,Viseu,Sátão,25
1880,2018.0,Viseu,São João da Pesqueira,33
1881,2018.0,Viseu,São Pedro do Sul,32
1882,2018.0,Viseu,Tabuaço,35
1883,2018.0,Viseu,Tarouca,44
1884,2018.0,Viseu,Tondela,51
1885,2018.0,Viseu,Vila Nova de Paiva,25
1886,2018.0,Viseu,Viseu,110
1887,2018.0,Viseu,Vouzela,9
1888,2018.0,Évora,Alandroal,3
1889,2018.0,Évora,Arraiolos,11
1890,2018.0,Évora,Borba,9
1891,2018.0,Évora,Estremoz,24
1892,2018.0,Évora,Montemor-o-Novo,1
1893,2018.0,Évora,Montemor-o-novo,11
1894,2018.0,Évora,Mora,6
1895,2018.0,Évora,Mourão,9
1896,2018.0,Évora,Portel,13
1897,2018.0,Évora,Redondo,7
1898,2018.0,Évora,Reguengos de Monsaraz,14
1899,2018.0,Évora,Vendas Novas,6
1900,2018.0,Évora,Viana do Alentejo,6
1901,2018.0,Évora,Vila Viçosa,2
1902,2018.0,Évora,Évora,37
1903,2019.0,Aveiro,Albergaria-a-Velha,3
1904,2019.0,Aveiro,Albergaria-a-velha,52
1905,2019.0,Aveiro,Anadia,23
1906,2019.0,Aveiro,Arouca,55
1907,2019.0,Aveiro,Aveiro,83
1908,2019.0,Aveiro,Castelo de Paiva,50
1909,2019.0,Aveiro,Espinho,20
1910,2019.0,Aveiro,Estarreja,38
1911,2019.0,Aveiro,Mealhada,33
1912,2019.0,Aveiro,Murtosa,12
1913,2019.0,Aveiro,Oliveira de Azeméis,92
1914,2019.0,Aveiro,Oliveira do Bairro,17
1915,2019.0,Aveiro,Ovar,34
1916,2019.0,Aveiro,Santa Maria da Feira,145
1917,2019.0,Aveiro,Sever do Vouga,28
1918,2019.0,Aveiro,São João da Madeira,5
1919,2019.0,Aveiro,Vagos,21
1920,2019.0,Aveiro,Vale de Cambra,37
1921,2019.0,Aveiro,Águeda,50
1922,2019.0,Aveiro,Ílhavo,19
1923,2019.0,Beja,Aljustrel,25
1924,2019.0,Beja,Almodôvar,21
1925,2019.0,Beja,Alvito,6
1926,2019.0,Beja,Barrancos,2
1927,2019.0,Beja,Beja,112
1928,2019.0,Beja,Castro Verde,15
1929,2019.0,Beja,Cuba,10
1930,2019.0,Beja,Ferreira do Alentejo,16
1931,2019.0,Beja,Moura,28
1932,2019.0,Beja,Mértola,26
1933,2019.0,Beja,Odemira,47
1934,2019.0,Beja,Ourique,22
1935,2019.0,Beja,Serpa,34
1936,2019.0,Beja,Vidigueira,21
1937,2019.0,Braga,Amares,20
1938,2019.0,Braga,Barcelos,53
1939,2019.0,Braga,Braga,82
1940,2019.0,Braga,Cabeceiras de Basto,72
1941,2019.0,Braga,Celorico de Basto,107
1942,2019.0,Braga,Esposende,15
1943,2019.0,Braga,Fafe,78
1944,2019.0,Braga,Guimarães,119
1945,2019.0,Braga,Póvoa de Lanhoso,61
1946,2019.0,Braga,Terras de Bouro,32
1947,2019.0,Braga,Vieira do Minho,72
1948,2019.0,Braga,Vila Nova de Famalicão,69
1949,2019.0,Braga,Vila Verde,114
1950,2019.0,Braga,Vizela,23
1951,2019.0,Bragança,Alfândega da Fé,54
1952,2019.0,Bragança,Bragança,56
1953,2019.0,Bragança,Carrazeda de Ansiães,27
1954,2019.0,Bragança,Freixo de Espada À Cinta,18
1955,2019.0,Bragança,Macedo de Cavaleiros,26
1956,2019.0,Bragança,Miranda do Douro,5
1957,2019.0,Bragança,Mirandela,32
1958,2019.0,Bragança,Mogadouro,18
1959,2019.0,Bragança,Torre de Moncorvo,31
1960,2019.0,Bragança,Vila Flor,12
1961,2019.0,Bragança,Vimioso,10
1962,2019.0,Bragança,Vinhais,53
1963,2019.0,Castelo Branco,Belmonte,18
1964,2019.0,Castelo Branco,Castelo Branco,90
1965,2019.0,Castelo Branco,Covilhã,91
1966,2019.0,Castelo Branco,Fundão,115
1967,2019.0,Castelo Branco,Idanha-a-nova,41
1968,2019.0,Castelo Branco,Oleiros,20
1969,2019.0,Castelo Branco,Penamacor,16
1970,2019.0,Castelo Branco,Proença-a-nova,17
1971,2019.0,Castelo Branco,Sertã,36
1972,2019.0,Castelo Branco,Vila Velha de Ródão,12
1973,2019.0,Castelo Branco,Vila de Rei,2
1974,2019.0,Coimbra,Arganil,13
1975,2019.0,Coimbra,Cantanhede,47
1976,2019.0,Coimbra,Coimbra,37
1977,2019.0,Coimbra,Condeixa-a-nova,16
1978,2019.0,Coimbra,Figueira da Foz,63
1979,2019.0,Coimbra,Góis,5
1980,2019.0,Coimbra,Lousã,9
1981,2019.0,Coimbra,Mira,6
1982,2019.0,Coimbra,Miranda do Corvo,9
1983,2019.0,Coimbra,Montemor-o-Velho,1
1984,2019.0,Coimbra,Montemor-o-velho,24
1985,2019.0,Coimbra,Oliveira do Hospital,13
1986,2019.0,Coimbra,Pampilhosa da Serra,7
1987,2019.0,Coimbra,Penacova,11
1988,2019.0,Coimbra,Penela,11
1989,2019.0,Coimbra,Soure,12
1990,2019.0,Coimbra,Tábua,27
1991,2019.0,Coimbra,Vila Nova de Poiares,3
1992,2019.0,Faro,Albufeira,39
1993,2019.0,Faro,Alcoutim,6
1994,2019.0,Faro,Aljezur,15
1995,2019.0,Faro,Castro Marim,15
1996,2019.0,Faro,Faro,35
1997,2019.0,Faro,Lagoa,10
1998,2019.0,Faro,Lagos,30
1999,2019.0,Faro,Loulé,68
2000,2019.0,Faro,Monchique,8
2001,2019.0,Faro,Olhão,22
2002,2019.0,Faro,Portimão,28
2003,2019.0,Faro,Silves,54
2004,2019.0,Faro,São Brás de Alportel,20
2005,2019.0,Faro,Tavira,36
2006,2019.0,Faro,Vila Real de Santo António,14
2007,2019.0,Faro,Vila do Bispo,17
2008,2019.0,Guarda,Aguiar da Beira,10
2009,2019.0,Guarda,Almeida,10
2010,2019.0,Guarda,Celorico da Beira,13
2011,2019.0,Guarda,Figueira de Castelo Rodrigo,21
2012,2019.0,Guarda,Fornos de Algodres,9
2013,2019.0,Guarda,Gouveia,22
2014,2019.0,Guarda,Guarda,24
2015,2019.0,Guarda,Manteigas,4
2016,2019.0,Guarda,Mêda,17
2017,2019.0,Guarda,Pinhel,15
2018,2019.0,Guarda,Sabugal,48
2019,2019.0,Guarda,Seia,22
2020,2019.0,Guarda,Trancoso,28
2021,2019.0,Guarda,Vila Nova de Foz Côa,48
2022,2019.0,Leiria,Alcobaça,24
2023,2019.0,Leiria,Alvaiázere,13
2024,2019.0,Leiria,Ansião,18
2025,2019.0,Leiria,Batalha,17
2026,2019.0,Leiria,Bombarral,11
2027,2019.0,Leiria,Caldas da Rainha,72
2028,2019.0,Leiria,Castanheira de Pêra,1
2029,2019.0,Leiria,Figueiró Dos Vinhos,9
2030,2019.0,Leiria,Figueiró dos Vinhos,2
2031,2019.0,Leiria,Leiria,83
2032,2019.0,Leiria,Marinha Grande,18
2033,2019.0,Leiria,Nazaré,5
2034,2019.0,Leiria,Pedrógão Grande,10
2035,2019.0,Leiria,Peniche,23
2036,2019.0,Leiria,Pombal,79
2037,2019.0,Leiria,Porto de Mós,34
2038,2019.0,Leiria,Óbidos,61
2039,2019.0,Lisboa,Alenquer,109
2040,2019.0,Lisboa,Amadora,35
2041,2019.0,Lisboa,Arruda Dos Vinhos,31
2042,2019.0,Lisboa,Azambuja,86
2043,2019.0,Lisboa,Cadaval,28
2044,2019.0,Lisboa,Cascais,66
2045,2019.0,Lisboa,Lisboa,32
2046,2019.0,Lisboa,Loures,54
2047,2019.0,Lisboa,Lourinhã,16
2048,2019.0,Lisboa,Mafra,82
2049,2019.0,Lisboa,Odivelas,21
2050,2019.0,Lisboa,Oeiras,27
2051,2019.0,Lisboa,Sintra,184
2052,2019.0,Lisboa,Sobral de Monte Agraço,18
2053,2019.0,Lisboa,Torres Vedras,67
2054,2019.0,Lisboa,Vila Franca de Xira,40
2055,2019.0,Portalegre,Alter do Chão,8
2056,2019.0,Portalegre,Arronches,13
2057,2019.0,Portalegre,Avis,12
2058,2019.0,Portalegre,Campo Maior,43
2059,2019.0,Portalegre,Castelo de Vide,13
2060,2019.0,Portalegre,Crato,12
2061,2019.0,Portalegre,Elvas,73
2062,2019.0,Portalegre,Fronteira,8
2063,2019.0,Portalegre,Gavião,18
2064,2019.0,Portalegre,Marvão,11
2065,2019.0,Portalegre,Monforte,5
2066,2019.0,Portalegre,Nisa,16
2067,2019.0,Portalegre,Ponte de Sor,22
2068,2019.0,Portalegre,Portalegre,26
2069,2019.0,Portalegre,Sousel,9
2070,2019.0,Porto,Amarante,113
2071,2019.0,Porto,Baião,78
2072,2019.0,Porto,Felgueiras,121
2073,2019.0,Porto,Gondomar,177
2074,2019.0,Porto,Lousada,100
2075,2019.0,Porto,Maia,59
2076,2019.0,Porto,Marco de Canaveses,114
2077,2019.0,Porto,Matosinhos,25
2078,2019.0,Porto,Paredes,266
2079,2019.0,Porto,Paços de Ferreira,92
2080,2019.0,Porto,Penafiel,216
2081,2019.0,Porto,Póvoa de Varzim,25
2082,2019.0,Porto,Santo Tirso,83
2083,2019.0,Porto,Trofa,46
2084,2019.0,Porto,Valongo,106
2085,2019.0,Porto,Vila Nova de Gaia,152
2086,2019.0,Porto,Vila do Conde,69
2087,2019.0,Santarém,Abrantes,75
2088,2019.0,Santarém,Alcanena,25
2089,2019.0,Santarém,Almeirim,31
2090,2019.0,Santarém,Alpiarça,10
2091,2019.0,Santarém,Benavente,63
2092,2019.0,Santarém,Cartaxo,25
2093,2019.0,Santarém,Chamusca,12
2094,2019.0,Santarém,Constância,5
2095,2019.0,Santarém,Coruche,45
2096,2019.0,Santarém,Entroncamento,6
2097,2019.0,Santarém,Ferreira do Zêzere,7
2098,2019.0,Santarém,Golegã,2
2099,2019.0,Santarém,Mação,17
2100,2019.0,Santarém,Ourém,63
2101,2019.0,Santarém,Rio Maior,51
2102,2019.0,Santarém,Salvaterra de Magos,39
2103,2019.0,Santarém,Santarém,92
2104,2019.0,Santarém,Sardoal,9
2105,2019.0,Santarém,Tomar,89
2106,2019.0,Santarém,Torres Novas,34
2107,2019.0,Santarém,Vila Nova da Barquinha,3
2108,2019.0,Setúbal,Alcochete,13
2109,2019.0,Setúbal,Alcácer do Sal,30
2110,2019.0,Setúbal,Almada,27
2111,2019.0,Setúbal,Barreiro,8
2112,2019.0,Setúbal,Grândola,24
2113,2019.0,Setúbal,Moita,26
2114,2019.0,Setúbal,Montijo,34
2115,2019.0,Setúbal,Palmela,96
2116,2019.0,Setúbal,Santiago do Cacém,41
2117,2019.0,Setúbal,Seixal,33
2118,2019.0,Setúbal,Sesimbra,33
2119,2019.0,Setúbal,Setúbal,22
2120,2019.0,Setúbal,Sines,11
2121,2019.0,Viana do Castelo,Arcos de Valdevez,111
2122,2019.0,Viana do Castelo,Caminha,29
2123,2019.0,Viana do Castelo,Melgaço,12
2124,2019.0,Viana do Castelo,Monção,34
2125,2019.0,Viana do Castelo,Paredes de Coura,35
2126,2019.0,Viana do Castelo,Ponte da Barca,81
2127,2019.0,Viana do Castelo,Ponte de Lima,120
2128,2019.0,Viana do Castelo,Valença,39
2129,2019.0,Viana do Castelo,Viana do Castelo,84
2130,2019.0,Viana do Castelo,Vila Nova de Cerveira,11
2131,2019.0,Vila Real,Alijó,21
2132,2019.0,Vila Real,Boticas,35
2133,2019.0,Vila Real,Chaves,66
2134,2019.0,Vila Real,Mesão Frio,3
2135,2019.0,Vila Real,Mondim de Basto,26
2136,2019.0,Vila Real,Montalegre,168
2137,2019.0,Vila Real,Murça,20
2138,2019.0,Vila Real,Peso da Régua,14
2139,2019.0,Vila Real,Ribeira de Pena,40
2140,2019.0,Vila Real,Sabrosa,12
2141,2019.0,Vila Real,Santa Marta de Penaguião,11
2142,2019.0,Vila Real,Valpaços,69
2143,2019.0,Vila Real,Vila Pouca de Aguiar,53
2144,2019.0,Vila Real,Vila Real,101
2145,2019.0,Viseu,Armamar,9
2146,2019.0,Viseu,Carregal do Sal,8
2147,2019.0,Viseu,Castro Daire,99
2148,2019.0,Viseu,Cinfães,70
2149,2019.0,Viseu,Lamego,48
2150,2019.0,Viseu,Mangualde,31
2151,2019.0,Viseu,Moimenta da Beira,25
2152,2019.0,Viseu,Mortágua,9
2153,2019.0,Viseu,Nelas,46
2154,2019.0,Viseu,Oliveira de Frades,10
2155,2019.0,Viseu,Penalva do Castelo,20
2156,2019.0,Viseu,Penedono,31
2157,2019.0,Viseu,Resende,37
2158,2019.0,Viseu,Santa Comba Dão,10
2159,2019.0,Viseu,Sernancelhe,49
2160,2019.0,Viseu,Sátão,26
2161,2019.0,Viseu,São João da Pesqueira,38
2162,2019.0,Viseu,São Pedro do Sul,17
2163,2019.0,Viseu,Tabuaço,14
2164,2019.0,Viseu,Tarouca,27
2165,2019.0,Viseu,Tondela,24
2166,2019.0,Viseu,Vila Nova de Paiva,34
2167,2019.0,Viseu,Viseu,77
2168,2019.0,Viseu,Vouzela,17
2169,2019.0,Évora,Alandroal,15
2170,2019.0,Évora,Arraiolos,13
2171,2019.0,Évora,Borba,8
2172,2019.0,Évora,Estremoz,35
2173,2019.0,Évora,Montemor-o-Novo,9
2174,2019.0,Évora,Montemor-o-novo,24
2175,2019.0,Évora,Mora,15
2176,2019.0,Évora,Mourão,16
2177,2019.0,Évora,Portel,19
2178,2019.0,Évora,Redondo,19
2179,2019.0,Évora,Reguengos de Monsaraz,29
2180,2019.0,Évora,Vendas Novas,7
2181,2019.0,Évora,Viana do Alentejo,9
2182,2019.0,Évora,Vila Viçosa,12
2183,2019.0,Évora,Évora,82
2184,2020.0,Aveiro,Albergaria-a-Velha,1
2185,2020.0,Aveiro,Albergaria-a-velha,54
2186,2020.0,Aveiro,Anadia,16
2187,2020.0,Aveiro,Arouca,51
2188,2020.0,Aveiro,Aveiro,50
2189,2020.0,Aveiro,Castelo de Paiva,29
2190,2020.0,Aveiro,Espinho,10
2191,2020.0,Aveiro,Estarreja,20
2192,2020.0,Aveiro,Mealhada,13
2193,2020.0,Aveiro,Murtosa,11
2194,2020.0,Aveiro,Oliveira de Azeméis,59
2195,2020.0,Aveiro,Oliveira do Bairro,42
2196,2020.0,Aveiro,Ovar,42
2197,2020.0,Aveiro,Santa Maria da Feira,124
2198,2020.0,Aveiro,Sever do Vouga,30
2199,2020.0,Aveiro,São João da Madeira,4
2200,2020.0,Aveiro,Vagos,8
2201,2020.0,Aveiro,Vale de Cambra,43
2202,2020.0,Aveiro,Águeda,30
2203,2020.0,Aveiro,Ílhavo,16
2204,2020.0,Beja,Aljustrel,16
2205,2020.0,Beja,Almodôvar,18
2206,2020.0,Beja,Alvito,8
2207,2020.0,Beja,Barrancos,1
2208,2020.0,Beja,Beja,56
2209,2020.0,Beja,Castro Verde,6
2210,2020.0,Beja,Cuba,8
2211,2020.0,Beja,Ferreira do Alentejo,15
2212,2020.0,Beja,Moura,19
2213,2020.0,Beja,Mértola,18
2214,2020.0,Beja,Odemira,39
2215,2020.0,Beja,Ourique,15
2216,2020.0,Beja,Serpa,16
2217,2020.0,Beja,Vidigueira,12
2218,2020.0,Braga,Amares,18
2219,2020.0,Braga,Barcelos,49
2220,2020.0,Braga,Braga,70
2221,2020.0,Braga,Cabeceiras de Basto,84
2222,2020.0,Braga,Celorico de Basto,138
2223,2020.0,Braga,Esposende,6
2224,2020.0,Braga,Fafe,73
2225,2020.0,Braga,Guimarães,95
2226,2020.0,Braga,Póvoa de Lanhoso,72
2227,2020.0,Braga,Terras de Bouro,34
2228,2020.0,Braga,Vieira do Minho,52
2229,2020.0,Braga,Vila Nova de Famalicão,65
2230,2020.0,Braga,Vila Verde,196
2231,2020.0,Braga,Vizela,17
2232,2020.0,Bragança,Alfândega da Fé,21
2233,2020.0,Bragança,Bragança,38
2234,2020.0,Bragança,Carrazeda de Ansiães,11
2235,2020.0,Bragança,Freixo de Espada À Cinta,9
2236,2020.0,Bragança,Macedo de Cavaleiros,17
2237,2020.0,Bragança,Miranda do Douro,9
2238,2020.0,Bragança,Mirandela,42
2239,2020.0,Bragança,Mogadouro,20
2240,2020.0,Bragança,Torre de Moncorvo,18
2241,2020.0,Bragança,Vila FLor,5
2242,2020.0,Bragança,Vila Flor,14
2243,2020.0,Bragança,Vimioso,15
2244,2020.0,Bragança,Vinhais,44
2245,2020.0,Castelo Branco,Belmonte,11
2246,2020.0,Castelo Branco,Castelo Branco,88
2247,2020.0,Castelo Branco,Covilhã,57
2248,2020.0,Castelo Branco,Fundão,43
2249,2020.0,Castelo Branco,Idanha-a-nova,28
2250,2020.0,Castelo Branco,Oleiros,14
2251,2020.0,Castelo Branco,Penamacor,16
2252,2020.0,Castelo Branco,Proença-a-nova,7
2253,2020.0,Castelo Branco,Sertã,23
2254,2020.0,Castelo Branco,Vila Velha de Ródão,13
2255,2020.0,Castelo Branco,Vila de Rei,5
2256,2020.0,Coimbra,Arganil,8
2257,2020.0,Coimbra,Cantanhede,25
2258,2020.0,Coimbra,Coimbra,48
2259,2020.0,Coimbra,Condeixa-a-nova,6
2260,2020.0,Coimbra,Figueira da Foz,43
2261,2020.0,Coimbra,Góis,13
2262,2020.0,Coimbra,Lousã,7
2263,2020.0,Coimbra,Mira,11
2264,2020.0,Coimbra,Miranda do Corvo,7
2265,2020.0,Coimbra,Montemor-o-velho,12
2266,2020.0,Coimbra,Oliveira do Hospital,6
2267,2020.0,Coimbra,Pampilhosa da Serra,4
2268,2020.0,Coimbra,Penacova,5
2269,2020.0,Coimbra,Penela,8
2270,2020.0,Coimbra,Soure,12
2271,2020.0,Coimbra,Tábua,14
2272,2020.0,Coimbra,Vila Nova de Poiares,1
2273,2020.0,Faro,Albufeira,9
2274,2020.0,Faro,Alcoutim,6
2275,2020.0,Faro,Aljezur,11
2276,2020.0,Faro,Castro Marim,11
2277,2020.0,Faro,Faro,22
2278,2020.0,Faro,Lagoa,4
2279,2020.0,Faro,Lagos,22
2280,2020.0,Faro,Loulé,24
2281,2020.0,Faro,Monchique,8
2282,2020.0,Faro,Olhão,7
2283,2020.0,Faro,Portimão,16
2284,2020.0,Faro,Silves,25
2285,2020.0,Faro,São Brás de Alportel,9
2286,2020.0,Faro,Tavira,21
2287,2020.0,Faro,Vila Real de Santo António,11
2288,2020.0,Faro,Vila do Bispo,3
2289,2020.0,Guarda,Aguiar da Beira,9
2290,2020.0,Guarda,Almeida,18
2291,2020.0,Guarda,Celorico da Beira,20
2292,2020.0,Guarda,Figueira de Castelo Rodrigo,26
2293,2020.0,Guarda,Fornos de Algodres,12
2294,2020.0,Guarda,Gouveia,16
2295,2020.0,Guarda,Guarda,45
2296,2020.0,Guarda,Manteigas,4
2297,2020.0,Guarda,Mêda,32
2298,2020.0,Guarda,Pinhel,31
2299,2020.0,Guarda,Sabugal,30
2300,2020.0,Guarda,Seia,14
2301,2020.0,Guarda,Trancoso,14
2302,2020.0,Guarda,Vila Nova de Foz Côa,29
2303,2020.0,Leiria,Alcobaça,27
2304,2020.0,Leiria,Alvaiázere,16
2305,2020.0,Leiria,Ansião,6
2306,2020.0,Leiria,Batalha,10
2307,2020.0,Leiria,Bombarral,8
2308,2020.0,Leiria,Caldas da Rainha,23
2309,2020.0,Leiria,Castanheira de Pêra,2
2310,2020.0,Leiria,Figueiró Dos Vinhos,19
2311,2020.0,Leiria,Leiria,84
2312,2020.0,Leiria,Marinha Grande,3
2313,2020.0,Leiria,Nazaré,12
2314,2020.0,Leiria,Pedrógão Grande,4
2315,2020.0,Leiria,Peniche,9
2316,2020.0,Leiria,Pombal,62
2317,2020.0,Leiria,Porto de Mós,19
2318,2020.0,Leiria,Óbidos,49
2319,2020.0,Lisboa,Alenquer,68
2320,2020.0,Lisboa,Amadora,23
2321,2020.0,Lisboa,Arruda Dos Vinhos,36
2322,2020.0,Lisboa,Azambuja,44
2323,2020.0,Lisboa,Cadaval,9
2324,2020.0,Lisboa,Cascais,15
2325,2020.0,Lisboa,Lisboa,14
2326,2020.0,Lisboa,Loures,42
2327,2020.0,Lisboa,Lourinhã,14
2328,2020.0,Lisboa,Mafra,81
2329,2020.0,Lisboa,Odivelas,41
2330,2020.0,Lisboa,Oeiras,14
2331,2020.0,Lisboa,Sintra,105
2332,2020.0,Lisboa,Sobral de Monte Agraço,7
2333,2020.0,Lisboa,Torres Vedras,40
2334,2020.0,Lisboa,Vila Franca de Xira,33
2335,2020.0,Portalegre,Alter do Chão,10
2336,2020.0,Portalegre,Arronches,5
2337,2020.0,Portalegre,Avis,9
2338,2020.0,Portalegre,Campo Maior,32
2339,2020.0,Portalegre,Castelo de Vide,4
2340,2020.0,Portalegre,Crato,11
2341,2020.0,Portalegre,Elvas,33
2342,2020.0,Portalegre,Fronteira,7
2343,2020.0,Portalegre,Gavião,9
2344,2020.0,Portalegre,Marvão,6
2345,2020.0,Portalegre,Monforte,6
2346,2020.0,Portalegre,Nisa,15
2347,2020.0,Portalegre,Ponte de Sor,20
2348,2020.0,Portalegre,Portalegre,19
2349,2020.0,Portalegre,Sousel,3
2350,2020.0,Porto,Amarante,146
2351,2020.0,Porto,Baião,114
2352,2020.0,Porto,Felgueiras,241
2353,2020.0,Porto,Gondomar,157
2354,2020.0,Porto,Lousada,151
2355,2020.0,Porto,Maia,84
2356,2020.0,Porto,Marco de Canaveses,118
2357,2020.0,Porto,Matosinhos,36
2358,2020.0,Porto,Paredes,481
2359,2020.0,Porto,Paços de Ferreira,125
2360,2020.0,Porto,Penafiel,171
2361,2020.0,Porto,Póvoa de Varzim,41
2362,2020.0,Porto,Santo Tirso,163
2363,2020.0,Porto,Trofa,85
2364,2020.0,Porto,Valongo,169
2365,2020.0,Porto,Vila Nova de Gaia,138
2366,2020.0,Porto,Vila do Conde,49
2367,2020.0,Santarém,Abrantes,54
2368,2020.0,Santarém,Alcanena,17
2369,2020.0,Santarém,Almeirim,19
2370,2020.0,Santarém,Alpiarça,14
2371,2020.0,Santarém,Benavente,32
2372,2020.0,Santarém,Cartaxo,18
2373,2020.0,Santarém,Chamusca,12
2374,2020.0,Santarém,Constância,7
2375,2020.0,Santarém,Coruche,28
2376,2020.0,Santarém,Entroncamento,3
2377,2020.0,Santarém,Ferreira do Zêzere,16
2378,2020.0,Santarém,Golegã,1
2379,2020.0,Santarém,Mação,6
2380,2020.0,Santarém,Ourém,97
2381,2020.0,Santarém,Rio Maior,25
2382,2020.0,Santarém,Salvaterra de Magos,41
2383,2020.0,Santarém,Santarém,81
2384,2020.0,Santarém,Sardoal,29
2385,2020.0,Santarém,Tomar,51
2386,2020.0,Santarém,Torres Novas,30
2387,2020.0,Santarém,Vila Nova da Barquinha,5
2388,2020.0,Setúbal,Alcochete,12
2389,2020.0,Setúbal,Alcácer do Sal,20
2390,2020.0,Setúbal,Almada,55
2391,2020.0,Setúbal,Barreiro,15
2392,2020.0,Setúbal,Grândola,19
2393,2020.0,Setúbal,Moita,25
2394,2020.0,Setúbal,Montijo,33
2395,2020.0,Setúbal,Palmela,60
2396,2020.0,Setúbal,Santiago do Cacém,15
2397,2020.0,Setúbal,Seixal,28
2398,2020.0,Setúbal,Sesimbra,12
2399,2020.0,Setúbal,Setúbal,31
2400,2020.0,Setúbal,Sines,13
2401,2020.0,Viana do Castelo,Arcos de Valdevez,178
2402,2020.0,Viana do Castelo,Caminha,14
2403,2020.0,Viana do Castelo,Melgaço,18
2404,2020.0,Viana do Castelo,Monção,44
2405,2020.0,Viana do Castelo,Paredes de Coura,12
2406,2020.0,Viana do Castelo,Ponte da Barca,94
2407,2020.0,Viana do Castelo,Ponte de Lima,106
2408,2020.0,Viana do Castelo,Valença,36
2409,2020.0,Viana do Castelo,Viana do Castelo,90
2410,2020.0,Viana do Castelo,Vila Nova de Cerveira,14
2411,2020.0,Vila Real,Alijó,14
2412,2020.0,Vila Real,Boticas,36
2413,2020.0,Vila Real,Chaves,73
2414,2020.0,Vila Real,Mesão Frio,8
2415,2020.0,Vila Real,Mondim de Basto,25
2416,2020.0,Vila Real,Montalegre,134
2417,2020.0,Vila Real,Murça,24
2418,2020.0,Vila Real,Peso da Régua,14
2419,2020.0,Vila Real,Ribeira de Pena,29
2420,2020.0,Vila Real,Sabrosa,4
2421,2020.0,Vila Real,Santa Marta de Penaguião,7
2422,2020.0,Vila Real,Valpaços,87
2423,2020.0,Vila Real,Vila Pouca de Aguiar,66
2424,2020.0,Vila Real,Vila Real,51
2425,2020.0,Viseu,Armamar,12
2426,2020.0,Viseu,Carregal do Sal,11
2427,2020.0,Viseu,Castro Daire,57
2428,2020.0,Viseu,Cinfães,94
2429,2020.0,Viseu,Lamego,39
2430,2020.0,Viseu,Mangualde,19
2431,2020.0,Viseu,Moimenta da Beira,18
2432,2020.0,Viseu,Mortágua,3
2433,2020.0,Viseu,Nelas,20
2434,2020.0,Viseu,Oliveira de Frades,24
2435,2020.0,Viseu,Penalva do Castelo,12
2436,2020.0,Viseu,Penedono,12
2437,2020.0,Viseu,Resende,17
2438,2020.0,Viseu,Santa Comba Dão,3
2439,2020.0,Viseu,Sernancelhe,31
2440,2020.0,Viseu,Sátão,25
2441,2020.0,Viseu,São João da Pesqueira,15
2442,2020.0,Viseu,São Pedro do Sul,10
2443,2020.0,Viseu,Tabuaço,5
2444,2020.0,Viseu,Tarouca,18
2445,2020.0,Viseu,Tondela,19
2446,2020.0,Viseu,Vila Nova de Paiva,28
2447,2020.0,Viseu,Viseu,73
2448,2020.0,Viseu,Vouzela,12
2449,2020.0,Évora,Alandroal,10
2450,2020.0,Évora,Arraiolos,10
2451,2020.0,Évora,Borba,12
2452,2020.0,Évora,Estremoz,27
2453,2020.0,Évora,Montemor-o-Novo,9
2454,2020.0,Évora,Montemor-o-novo,4
2455,2020.0,Évora,Mora,2
2456,2020.0,Évora,Mourão,7
2457,2020.0,Évora,Portel,6
2458,2020.0,Évora,Redondo,14
2459,2020.0,Évora,Reguengos de Monsaraz,23
2460,2020.0,Évora,Vendas Novas,1
2461,2020.0,Évora,Viana do Alentejo,5
2462,2020.0,Évora,Vila Viçosa,9
2463,2020.0,Évora,Évora,28
2464,2021.0,Aveiro,Albergaria-a-Velha,20
2465,2021.0,Aveiro,Albergaria-a-velha,16
2466,2021.0,Aveiro,Anadia,14
2467,2021.0,Aveiro,Arouca,78
2468,2021.0,Aveiro,Aveiro,50
2469,2021.0,Aveiro,Castelo de Paiva,37
2470,2021.0,Aveiro,Espinho,10
2471,2021.0,Aveiro,Estarreja,18
2472,2021.0,Aveiro,Mealhada,10
2473,2021.0,Aveiro,Murtosa,3
2474,2021.0,Aveiro,Oliveira de Azeméis,40
2475,2021.0,Aveiro,Oliveira do Bairro,22
2476,2021.0,Aveiro,Ovar,27
2477,2021.0,Aveiro,Santa Maria da Feira,202
2478,2021.0,Aveiro,Sever do Vouga,19
2479,2021.0,Aveiro,São João da Madeira,1
2480,2021.0,Aveiro,Vagos,15
2481,2021.0,Aveiro,Vale de Cambra,18
2482,2021.0,Aveiro,Águeda,28
2483,2021.0,Aveiro,Ílhavo,11
2484,2021.0,Beja,Aljustrel,16
2485,2021.0,Beja,Almodôvar,11
2486,2021.0,Beja,Alvito,8
2487,2021.0,Beja,Barrancos,1
2488,2021.0,Beja,Beja,81
2489,2021.0,Beja,Castro Verde,13
2490,2021.0,Beja,Cuba,5
